Item ID,Parent ID,Component ID,Level,Quantity
INV-MODL-FG-0314,,INV-MODL-SFG-1382,1,4
INV-MODL-SFG-1382,INV-MODL-FG-0314,INV-RM-RM-0010,2,2
INV-MODL-SFG-1382,INV-MODL-FG-0314,INV-RM-RM-0081,2,2
INV-MODL-SFG-1382,INV-MODL-FG-0314,INV-RM-RM-0032,2,3
INV-MODL-FG-0314,,INV-RM-RM-0027,1,4
INV-MODL-FG-0314,,INV-RM-RM-0101,1,2
INV-MODL-FG-0314,,INV-RM-RM-0097,1,4
INV-MODL-FG-0315,,INV-MODL-FG-0315,0,1
INV-MODL-FG-0315,,INV-PLTE-SFG-1090,1,2
INV-PLTE-SFG-1090,INV-MODL-FG-0315,INV-RM-RM-0036,2,1
INV-PLTE-SFG-1090,INV-MODL-FG-0315,INV-RM-RM-0083,2,2
INV-PLTE-SFG-1090,INV-MODL-FG-0315,INV-RM-RM-0074,2,1
INV-PLTE-SFG-1090,INV-MODL-FG-0315,INV-RM-RM-0070,2,3
INV-PLTE-SFG-1090,INV-MODL-FG-0315,INV-RM-RM-0102,2,4
INV-PLTE-SFG-1090,INV-MODL-FG-0315,INV-RM-RM-0073,2,4
INV-MODL-FG-0315,,INV-STRC-SFG-0383,1,1
INV-STRC-SFG-0383,INV-MODL-FG-0315,INV-RM-RM-0026,2,3
INV-STRC-SFG-0383,INV-MODL-FG-0315,INV-RM-RM-0070,2,1
INV-STRC-SFG-0383,INV-MODL-FG-0315,INV-RM-RM-0090,2,2
INV-STRC-SFG-0383,INV-MODL-FG-0315,INV-RM-RM-0057,2,4
INV-MODL-FG-0315,,INV-MODL-SFG-1402,1,3
INV-MODL-SFG-1402,INV-MODL-FG-0315,INV-RM-RM-0077,2,3
INV-MODL-SFG-1402,INV-MODL-FG-0315,INV-RM-RM-0012,2,2
INV-MODL-SFG-1402,INV-MODL-FG-0315,INV-RM-RM-0117,2,3
INV-MODL-SFG-1402,INV-MODL-FG-0315,INV-RM-RM-0081,2,4
INV-MODL-SFG-1402,INV-MODL-FG-0315,INV-RM-RM-0092,2,4
INV-MODL-FG-0315,,INV-STRC-SFG-0071,1,4
INV-STRC-SFG-0071,INV-MODL-FG-0315,INV-RM-RM-0065,2,3
INV-STRC-SFG-0071,INV-MODL-FG-0315,INV-RM-RM-0056,2,3
INV-STRC-SFG-0071,INV-MODL-FG-0315,INV-RM-RM-0115,2,4
INV-STRC-SFG-0071,INV-MODL-FG-0315,INV-RM-RM-0076,2,1
INV-STRC-SFG-0071,INV-MODL-FG-0315,INV-RM-RM-0096,2,2
INV-STRC-SFG-0071,INV-MODL-FG-0315,INV-RM-RM-0063,2,4
INV-MODL-FG-0315,,INV-BEAM-SFG-0632,1,1
INV-BEAM-SFG-0632,INV-MODL-FG-0315,INV-RM-RM-0020,2,1
INV-BEAM-SFG-0632,INV-MODL-FG-0315,INV-RM-RM-0022,2,1
INV-BEAM-SFG-0632,INV-MODL-FG-0315,INV-RM-RM-0051,2,3
INV-MODL-FG-0315,,INV-RM-RM-0119,1,4
INV-MODL-FG-0315,,INV-RM-RM-0070,1,4
INV-MODL-FG-0315,,INV-RM-RM-0068,1,1
INV-MODL-FG-0315,,INV-RM-RM-0059,1,2
INV-MODL-FG-0316,,INV-MODL-FG-0316,0,1
INV-MODL-FG-0316,,INV-STRC-SFG-0070,1,1
INV-STRC-SFG-0070,INV-MODL-FG-0316,INV-RM-RM-0062,2,3
INV-STRC-SFG-0070,INV-MODL-FG-0316,INV-RM-RM-0008,2,1
INV-STRC-SFG-0070,INV-MODL-FG-0316,INV-RM-RM-0053,2,1
INV-MODL-FG-0316,,INV-PLTE-SFG-0845,1,3
INV-PLTE-SFG-0845,INV-MODL-FG-0316,INV-RM-RM-0092,2,1
INV-PLTE-SFG-0845,INV-MODL-FG-0316,INV-RM-RM-0004,2,2
INV-PLTE-SFG-0845,INV-MODL-FG-0316,INV-RM-RM-0028,2,2
INV-PLTE-SFG-0845,INV-MODL-FG-0316,INV-RM-RM-0052,2,2
INV-MODL-FG-0316,,INV-MODL-SFG-1512,1,1
INV-MODL-SFG-1512,INV-MODL-FG-0316,INV-RM-RM-0125,2,2
INV-MODL-SFG-1512,INV-MODL-FG-0316,INV-RM-RM-0060,2,1
INV-MODL-SFG-1512,INV-MODL-FG-0316,INV-RM-RM-0088,2,4
INV-MODL-SFG-1512,INV-MODL-FG-0316,INV-RM-RM-0047,2,2
INV-MODL-SFG-1512,INV-MODL-FG-0316,INV-RM-RM-0087,2,4
INV-MODL-FG-0316,,INV-BEAM-SFG-0721,1,4
INV-BEAM-SFG-0721,INV-MODL-FG-0316,INV-RM-RM-0112,2,4
INV-BEAM-SFG-0721,INV-MODL-FG-0316,INV-RM-RM-0026,2,4
INV-BEAM-SFG-0721,INV-MODL-FG-0316,INV-RM-RM-0104,2,1
INV-BEAM-SFG-0721,INV-MODL-FG-0316,INV-RM-RM-0052,2,3
INV-MODL-FG-0316,,INV-RM-RM-0016,1,1
INV-MODL-FG-0316,,INV-RM-RM-0045,1,2
INV-MODL-FG-0316,,INV-RM-RM-0070,1,3
INV-MODL-FG-0316,,INV-RM-RM-0095,1,2
INV-MODL-FG-0317,,INV-MODL-FG-0317,0,1
INV-MODL-FG-0317,,INV-STRC-SFG-0136,1,1
INV-STRC-SFG-0136,INV-MODL-FG-0317,INV-RM-RM-0076,2,4
INV-STRC-SFG-0136,INV-MODL-FG-0317,INV-RM-RM-0017,2,1
INV-STRC-SFG-0136,INV-MODL-FG-0317,INV-RM-RM-0060,2,3
INV-STRC-SFG-0136,INV-MODL-FG-0317,INV-RM-RM-0092,2,1
INV-STRC-SFG-0136,INV-MODL-FG-0317,INV-RM-RM-0125,2,1
INV-MODL-FG-0317,,INV-PLTE-SFG-1060,1,4
INV-PLTE-SFG-1060,INV-MODL-FG-0317,INV-RM-RM-0070,2,2
INV-PLTE-SFG-1060,INV-MODL-FG-0317,INV-RM-RM-0118,2,1
INV-PLTE-SFG-1060,INV-MODL-FG-0317,INV-RM-RM-0066,2,2
INV-PLTE-SFG-1060,INV-MODL-FG-0317,INV-RM-RM-0019,2,3
INV-PLTE-SFG-1060,INV-MODL-FG-0317,INV-RM-RM-0031,2,2
INV-PLTE-SFG-1060,INV-MODL-FG-0317,INV-RM-RM-0093,2,3
INV-MODL-FG-0317,,INV-BEAM-SFG-0483,1,2
INV-BEAM-SFG-0483,INV-MODL-FG-0317,INV-RM-RM-0055,2,3
INV-BEAM-SFG-0483,INV-MODL-FG-0317,INV-RM-RM-0050,2,1
INV-BEAM-SFG-0483,INV-MODL-FG-0317,INV-RM-RM-0116,2,3
INV-BEAM-SFG-0483,INV-MODL-FG-0317,INV-RM-RM-0121,2,2
INV-BEAM-SFG-0483,INV-MODL-FG-0317,INV-RM-RM-0038,2,1
INV-MODL-FG-0317,,INV-PLTE-SFG-1113,1,3
INV-PLTE-SFG-1113,INV-MODL-FG-0317,INV-RM-RM-0096,2,4
INV-PLTE-SFG-1113,INV-MODL-FG-0317,INV-RM-RM-0055,2,1
INV-PLTE-SFG-1113,INV-MODL-FG-0317,INV-RM-RM-0111,2,3
INV-PLTE-SFG-1113,INV-MODL-FG-0317,INV-RM-RM-0054,2,2
INV-PLTE-SFG-1113,INV-MODL-FG-0317,INV-RM-RM-0051,2,2
INV-MODL-FG-0317,,INV-BEAM-SFG-0648,1,4
INV-BEAM-SFG-0648,INV-MODL-FG-0317,INV-RM-RM-0005,2,4
INV-BEAM-SFG-0648,INV-MODL-FG-0317,INV-RM-RM-0096,2,1
INV-BEAM-SFG-0648,INV-MODL-FG-0317,INV-RM-RM-0002,2,3
INV-MODL-FG-0317,,INV-MODL-SFG-1268,1,4
INV-MODL-SFG-1268,INV-MODL-FG-0317,INV-RM-RM-0048,2,1
INV-MODL-SFG-1268,INV-MODL-FG-0317,INV-RM-RM-0083,2,4
INV-MODL-SFG-1268,INV-MODL-FG-0317,INV-RM-RM-0071,2,1
INV-MODL-SFG-1268,INV-MODL-FG-0317,INV-RM-RM-0097,2,4
INV-MODL-FG-0317,,INV-RM-RM-0125,1,3
INV-MODL-FG-0317,,INV-RM-RM-0053,1,3
INV-MODL-FG-0318,,INV-MODL-FG-0318,0,1
INV-MODL-FG-0318,,INV-STRC-SFG-0344,1,3
INV-STRC-SFG-0344,INV-MODL-FG-0318,INV-RM-RM-0084,2,2
INV-STRC-SFG-0344,INV-MODL-FG-0318,INV-RM-RM-0001,2,3
INV-STRC-SFG-0344,INV-MODL-FG-0318,INV-RM-RM-0031,2,1
INV-MODL-FG-0318,,INV-PLTE-SFG-0880,1,4
INV-PLTE-SFG-0880,INV-MODL-FG-0318,INV-RM-RM-0031,2,2
INV-PLTE-SFG-0880,INV-MODL-FG-0318,INV-RM-RM-0108,2,3
INV-PLTE-SFG-0880,INV-MODL-FG-0318,INV-RM-RM-0058,2,1
INV-MODL-FG-0318,,INV-BEAM-SFG-0537,1,1
INV-BEAM-SFG-0537,INV-MODL-FG-0318,INV-RM-RM-0051,2,4
INV-BEAM-SFG-0537,INV-MODL-FG-0318,INV-RM-RM-0011,2,3
INV-BEAM-SFG-0537,INV-MODL-FG-0318,INV-RM-RM-0060,2,4
INV-BEAM-SFG-0537,INV-MODL-FG-0318,INV-RM-RM-0091,2,4
INV-BEAM-SFG-0537,INV-MODL-FG-0318,INV-RM-RM-0028,2,1
INV-BEAM-SFG-0537,INV-MODL-FG-0318,INV-RM-RM-0116,2,1
INV-MODL-FG-0318,,INV-RM-RM-0116,1,4
INV-MODL-FG-0318,,INV-RM-RM-0093,1,2
INV-MODL-FG-0318,,INV-RM-RM-0050,1,4
INV-MODL-FG-0318,,INV-RM-RM-0063,1,3
INV-MODL-FG-0319,,INV-MODL-FG-0319,0,1
INV-MODL-FG-0319,,INV-MODL-SFG-1383,1,4
INV-MODL-SFG-1383,INV-MODL-FG-0319,INV-RM-RM-0051,2,4
INV-MODL-SFG-1383,INV-MODL-FG-0319,INV-RM-RM-0060,2,4
INV-MODL-SFG-1383,INV-MODL-FG-0319,INV-RM-RM-0093,2,3
INV-MODL-FG-0319,,INV-BEAM-SFG-0514,1,1
INV-BEAM-SFG-0514,INV-MODL-FG-0319,INV-RM-RM-0059,2,4
INV-BEAM-SFG-0514,INV-MODL-FG-0319,INV-RM-RM-0092,2,1
INV-BEAM-SFG-0514,INV-MODL-FG-0319,INV-RM-RM-0043,2,3
INV-BEAM-SFG-0514,INV-MODL-FG-0319,INV-RM-RM-0118,2,1
INV-MODL-FG-0319,,INV-PLTE-SFG-1140,1,2
INV-PLTE-SFG-1140,INV-MODL-FG-0319,INV-RM-RM-0003,2,1
INV-PLTE-SFG-1140,INV-MODL-FG-0319,INV-RM-RM-0081,2,1
INV-PLTE-SFG-1140,INV-MODL-FG-0319,INV-RM-RM-0111,2,3
INV-PLTE-SFG-1140,INV-MODL-FG-0319,INV-RM-RM-0124,2,3
INV-PLTE-SFG-1140,INV-MODL-FG-0319,INV-RM-RM-0011,2,3
INV-MODL-FG-0319,,INV-BEAM-SFG-0608,1,1
INV-BEAM-SFG-0608,INV-MODL-FG-0319,INV-RM-RM-0063,2,2
INV-BEAM-SFG-0608,INV-MODL-FG-0319,INV-RM-RM-0078,2,1
INV-BEAM-SFG-0608,INV-MODL-FG-0319,INV-RM-RM-0031,2,2
INV-BEAM-SFG-0608,INV-MODL-FG-0319,INV-RM-RM-0047,2,3
INV-MODL-FG-0319,,INV-RM-RM-0066,1,3
INV-MODL-FG-0319,,INV-RM-RM-0072,1,2
INV-MODL-FG-0320,,INV-MODL-FG-0320,0,1
INV-MODL-FG-0320,,INV-BEAM-SFG-0799,1,2
INV-BEAM-SFG-0799,INV-MODL-FG-0320,INV-RM-RM-0103,2,3
INV-BEAM-SFG-0799,INV-MODL-FG-0320,INV-RM-RM-0061,2,1
INV-BEAM-SFG-0799,INV-MODL-FG-0320,INV-RM-RM-0110,2,4
INV-BEAM-SFG-0799,INV-MODL-FG-0320,INV-RM-RM-0092,2,3
INV-BEAM-SFG-0799,INV-MODL-FG-0320,INV-RM-RM-0064,2,1
INV-BEAM-SFG-0799,INV-MODL-FG-0320,INV-RM-RM-0126,2,2
INV-MODL-FG-0320,,INV-STRC-SFG-0202,1,3
INV-STRC-SFG-0202,INV-MODL-FG-0320,INV-RM-RM-0041,2,1
INV-STRC-SFG-0202,INV-MODL-FG-0320,INV-RM-RM-0077,2,2
INV-STRC-SFG-0202,INV-MODL-FG-0320,INV-RM-RM-0050,2,4
INV-STRC-SFG-0202,INV-MODL-FG-0320,INV-RM-RM-0008,2,4
INV-STRC-SFG-0202,INV-MODL-FG-0320,INV-RM-RM-0038,2,3
INV-STRC-SFG-0202,INV-MODL-FG-0320,INV-RM-RM-0074,2,1
INV-MODL-FG-0320,,INV-BEAM-SFG-0628,1,3
INV-BEAM-SFG-0628,INV-MODL-FG-0320,INV-RM-RM-0057,2,1
INV-BEAM-SFG-0628,INV-MODL-FG-0320,INV-RM-RM-0125,2,1
INV-BEAM-SFG-0628,INV-MODL-FG-0320,INV-RM-RM-0019,2,4
INV-MODL-FG-0320,,INV-BEAM-SFG-0734,1,2
INV-BEAM-SFG-0734,INV-MODL-FG-0320,INV-RM-RM-0031,2,4
INV-BEAM-SFG-0734,INV-MODL-FG-0320,INV-RM-RM-0043,2,1
INV-BEAM-SFG-0734,INV-MODL-FG-0320,INV-RM-RM-0005,2,2
INV-BEAM-SFG-0734,INV-MODL-FG-0320,INV-RM-RM-0011,2,4
INV-MODL-FG-0320,,INV-BEAM-SFG-0418,1,1
INV-BEAM-SFG-0418,INV-MODL-FG-0320,INV-RM-RM-0086,2,3
INV-BEAM-SFG-0418,INV-MODL-FG-0320,INV-RM-RM-0003,2,1
INV-BEAM-SFG-0418,INV-MODL-FG-0320,INV-RM-RM-0017,2,2
INV-BEAM-SFG-0418,INV-MODL-FG-0320,INV-RM-RM-0122,2,3
INV-BEAM-SFG-0418,INV-MODL-FG-0320,INV-RM-RM-0118,2,3
INV-BEAM-SFG-0418,INV-MODL-FG-0320,INV-RM-RM-0026,2,1
INV-MODL-FG-0320,,INV-STRC-SFG-0363,1,4
INV-STRC-SFG-0363,INV-MODL-FG-0320,INV-RM-RM-0029,2,3
INV-STRC-SFG-0363,INV-MODL-FG-0320,INV-RM-RM-0005,2,3
INV-STRC-SFG-0363,INV-MODL-FG-0320,INV-RM-RM-0081,2,2
INV-STRC-SFG-0363,INV-MODL-FG-0320,INV-RM-RM-0008,2,3
INV-STRC-SFG-0363,INV-MODL-FG-0320,INV-RM-RM-0028,2,1
INV-STRC-SFG-0363,INV-MODL-FG-0320,INV-RM-RM-0116,2,1
INV-MODL-FG-0320,,INV-RM-RM-0028,1,2
INV-MODL-FG-0320,,INV-RM-RM-0108,1,1
INV-MODL-FG-0320,,INV-RM-RM-0112,1,4
INV-MODL-FG-0321,,INV-MODL-FG-0321,0,1
INV-MODL-FG-0321,,INV-MODL-SFG-1319,1,1
INV-MODL-SFG-1319,INV-MODL-FG-0321,INV-RM-RM-0079,2,3
INV-MODL-SFG-1319,INV-MODL-FG-0321,INV-RM-RM-0056,2,3
INV-MODL-SFG-1319,INV-MODL-FG-0321,INV-RM-RM-0002,2,4
INV-MODL-SFG-1319,INV-MODL-FG-0321,INV-RM-RM-0070,2,3
INV-MODL-FG-0321,,INV-PLTE-SFG-0880,1,3
INV-PLTE-SFG-0880,INV-MODL-FG-0321,INV-RM-RM-0031,2,2
INV-PLTE-SFG-0880,INV-MODL-FG-0321,INV-RM-RM-0108,2,3
INV-PLTE-SFG-0880,INV-MODL-FG-0321,INV-RM-RM-0058,2,1
INV-MODL-FG-0321,,INV-BEAM-SFG-0510,1,1
INV-BEAM-SFG-0510,INV-MODL-FG-0321,INV-RM-RM-0117,2,4
INV-BEAM-SFG-0510,INV-MODL-FG-0321,INV-RM-RM-0022,2,1
INV-BEAM-SFG-0510,INV-MODL-FG-0321,INV-RM-RM-0025,2,1
INV-BEAM-SFG-0510,INV-MODL-FG-0321,INV-RM-RM-0118,2,4
INV-MODL-FG-0321,,INV-BEAM-SFG-0609,1,4
INV-BEAM-SFG-0609,INV-MODL-FG-0321,INV-RM-RM-0094,2,2
INV-BEAM-SFG-0609,INV-MODL-FG-0321,INV-RM-RM-0014,2,4
INV-BEAM-SFG-0609,INV-MODL-FG-0321,INV-RM-RM-0087,2,2
INV-BEAM-SFG-0609,INV-MODL-FG-0321,INV-RM-RM-0083,2,3
INV-MODL-FG-0321,,INV-MODL-SFG-1321,1,1
INV-MODL-SFG-1321,INV-MODL-FG-0321,INV-RM-RM-0073,2,3
INV-MODL-SFG-1321,INV-MODL-FG-0321,INV-RM-RM-0044,2,2
INV-MODL-SFG-1321,INV-MODL-FG-0321,INV-RM-RM-0040,2,1
INV-MODL-SFG-1321,INV-MODL-FG-0321,INV-RM-RM-0117,2,3
INV-MODL-SFG-1321,INV-MODL-FG-0321,INV-RM-RM-0093,2,4
INV-MODL-FG-0321,,INV-BEAM-SFG-0619,1,4
INV-BEAM-SFG-0619,INV-MODL-FG-0321,INV-RM-RM-0063,2,4
INV-BEAM-SFG-0619,INV-MODL-FG-0321,INV-RM-RM-0116,2,2
INV-BEAM-SFG-0619,INV-MODL-FG-0321,INV-RM-RM-0059,2,2
INV-BEAM-SFG-0619,INV-MODL-FG-0321,INV-RM-RM-0089,2,3
INV-MODL-FG-0321,,INV-RM-RM-0057,1,4
INV-MODL-FG-0321,,INV-RM-RM-0063,1,4
INV-MODL-FG-0321,,INV-RM-RM-0021,1,4
INV-MODL-FG-0321,,INV-RM-RM-0113,1,2
INV-MODL-FG-0322,,INV-MODL-FG-0322,0,1
INV-MODL-FG-0322,,INV-STRC-SFG-0012,1,2
INV-STRC-SFG-0012,INV-MODL-FG-0322,INV-RM-RM-0077,2,2
INV-STRC-SFG-0012,INV-MODL-FG-0322,INV-RM-RM-0048,2,2
INV-STRC-SFG-0012,INV-MODL-FG-0322,INV-RM-RM-0114,2,1
INV-STRC-SFG-0012,INV-MODL-FG-0322,INV-RM-RM-0063,2,4
INV-MODL-FG-0322,,INV-BEAM-SFG-0673,1,1
INV-BEAM-SFG-0673,INV-MODL-FG-0322,INV-RM-RM-0045,2,1
INV-BEAM-SFG-0673,INV-MODL-FG-0322,INV-RM-RM-0113,2,1
INV-BEAM-SFG-0673,INV-MODL-FG-0322,INV-RM-RM-0025,2,2
INV-MODL-FG-0322,,INV-BEAM-SFG-0627,1,3
INV-BEAM-SFG-0627,INV-MODL-FG-0322,INV-RM-RM-0037,2,3
INV-BEAM-SFG-0627,INV-MODL-FG-0322,INV-RM-RM-0019,2,1
INV-BEAM-SFG-0627,INV-MODL-FG-0322,INV-RM-RM-0126,2,1
INV-MODL-FG-0322,,INV-STRC-SFG-0003,1,2
INV-STRC-SFG-0003,INV-MODL-FG-0322,INV-RM-RM-0005,2,2
INV-STRC-SFG-0003,INV-MODL-FG-0322,INV-RM-RM-0125,2,4
INV-STRC-SFG-0003,INV-MODL-FG-0322,INV-RM-RM-0049,2,3
INV-MODL-FG-0322,,INV-PLTE-SFG-1081,1,4
INV-PLTE-SFG-1081,INV-MODL-FG-0322,INV-RM-RM-0110,2,2
INV-PLTE-SFG-1081,INV-MODL-FG-0322,INV-RM-RM-0097,2,1
INV-PLTE-SFG-1081,INV-MODL-FG-0322,INV-RM-RM-0086,2,3
INV-PLTE-SFG-1081,INV-MODL-FG-0322,INV-RM-RM-0037,2,4
INV-PLTE-SFG-1081,INV-MODL-FG-0322,INV-RM-RM-0059,2,1
INV-MODL-FG-0322,,INV-MODL-SFG-1381,1,3
INV-MODL-SFG-1381,INV-MODL-FG-0322,INV-RM-RM-0077,2,4
INV-MODL-SFG-1381,INV-MODL-FG-0322,INV-RM-RM-0006,2,4
INV-MODL-SFG-1381,INV-MODL-FG-0322,INV-RM-RM-0001,2,4
INV-MODL-SFG-1381,INV-MODL-FG-0322,INV-RM-RM-0058,2,1
INV-MODL-FG-0322,,INV-RM-RM-0096,1,4
INV-MODL-FG-0322,,INV-RM-RM-0091,1,2
INV-MODL-FG-0322,,INV-RM-RM-0014,1,4
INV-MODL-FG-0322,,INV-RM-RM-0001,1,1
INV-MODL-FG-0323,,INV-MODL-FG-0323,0,1
INV-MODL-FG-0323,,INV-BEAM-SFG-0507,1,4
INV-BEAM-SFG-0507,INV-MODL-FG-0323,INV-RM-RM-0042,2,3
INV-BEAM-SFG-0507,INV-MODL-FG-0323,INV-RM-RM-0098,2,2
INV-BEAM-SFG-0507,INV-MODL-FG-0323,INV-RM-RM-0049,2,1
INV-MODL-FG-0323,,INV-STRC-SFG-0325,1,1
INV-STRC-SFG-0325,INV-MODL-FG-0323,INV-RM-RM-0053,2,3
INV-STRC-SFG-0325,INV-MODL-FG-0323,INV-RM-RM-0089,2,3
INV-STRC-SFG-0325,INV-MODL-FG-0323,INV-RM-RM-0022,2,1
INV-STRC-SFG-0325,INV-MODL-FG-0323,INV-RM-RM-0044,2,4
INV-STRC-SFG-0325,INV-MODL-FG-0323,INV-RM-RM-0099,2,3
INV-MODL-FG-0323,,INV-STRC-SFG-0189,1,4
INV-STRC-SFG-0189,INV-MODL-FG-0323,INV-RM-RM-0066,2,2
INV-STRC-SFG-0189,INV-MODL-FG-0323,INV-RM-RM-0122,2,2
INV-STRC-SFG-0189,INV-MODL-FG-0323,INV-RM-RM-0004,2,1
INV-STRC-SFG-0189,INV-MODL-FG-0323,INV-RM-RM-0023,2,2
INV-STRC-SFG-0189,INV-MODL-FG-0323,INV-RM-RM-0118,2,3
INV-MODL-FG-0323,,INV-BEAM-SFG-0451,1,4
INV-BEAM-SFG-0451,INV-MODL-FG-0323,INV-RM-RM-0028,2,2
INV-BEAM-SFG-0451,INV-MODL-FG-0323,INV-RM-RM-0061,2,2
INV-BEAM-SFG-0451,INV-MODL-FG-0323,INV-RM-RM-0006,2,3
INV-MODL-FG-0323,,INV-RM-RM-0106,1,1
INV-MODL-FG-0323,,INV-RM-RM-0096,1,3
INV-MODL-FG-0324,,INV-MODL-FG-0324,0,1
INV-MODL-FG-0324,,INV-STRC-SFG-0078,1,1
INV-STRC-SFG-0078,INV-MODL-FG-0324,INV-RM-RM-0031,2,3
INV-STRC-SFG-0078,INV-MODL-FG-0324,INV-RM-RM-0052,2,3
INV-STRC-SFG-0078,INV-MODL-FG-0324,INV-RM-RM-0082,2,2
INV-STRC-SFG-0078,INV-MODL-FG-0324,INV-RM-RM-0029,2,2
INV-STRC-SFG-0078,INV-MODL-FG-0324,INV-RM-RM-0125,2,1
INV-MODL-FG-0324,,INV-PLTE-SFG-0944,1,4
INV-PLTE-SFG-0944,INV-MODL-FG-0324,INV-RM-RM-0056,2,3
INV-PLTE-SFG-0944,INV-MODL-FG-0324,INV-RM-RM-0032,2,1
INV-PLTE-SFG-0944,INV-MODL-FG-0324,INV-RM-RM-0044,2,3
INV-PLTE-SFG-0944,INV-MODL-FG-0324,INV-RM-RM-0022,2,4
INV-PLTE-SFG-0944,INV-MODL-FG-0324,INV-RM-RM-0012,2,3
INV-PLTE-SFG-0944,INV-MODL-FG-0324,INV-RM-RM-0039,2,4
INV-MODL-FG-0324,,INV-PLTE-SFG-0999,1,4
INV-PLTE-SFG-0999,INV-MODL-FG-0324,INV-RM-RM-0073,2,3
INV-PLTE-SFG-0999,INV-MODL-FG-0324,INV-RM-RM-0023,2,3
INV-PLTE-SFG-0999,INV-MODL-FG-0324,INV-RM-RM-0108,2,3
INV-PLTE-SFG-0999,INV-MODL-FG-0324,INV-RM-RM-0126,2,1
INV-PLTE-SFG-0999,INV-MODL-FG-0324,INV-RM-RM-0052,2,1
INV-PLTE-SFG-0999,INV-MODL-FG-0324,INV-RM-RM-0040,2,3
INV-MODL-FG-0324,,INV-PLTE-SFG-0989,1,4
INV-PLTE-SFG-0989,INV-MODL-FG-0324,INV-RM-RM-0022,2,1
INV-PLTE-SFG-0989,INV-MODL-FG-0324,INV-RM-RM-0079,2,3
INV-PLTE-SFG-0989,INV-MODL-FG-0324,INV-RM-RM-0018,2,4
INV-PLTE-SFG-0989,INV-MODL-FG-0324,INV-RM-RM-0114,2,1
INV-MODL-FG-0324,,INV-BEAM-SFG-0760,1,1
INV-BEAM-SFG-0760,INV-MODL-FG-0324,INV-RM-RM-0095,2,1
INV-BEAM-SFG-0760,INV-MODL-FG-0324,INV-RM-RM-0065,2,3
INV-BEAM-SFG-0760,INV-MODL-FG-0324,INV-RM-RM-0122,2,1
INV-MODL-FG-0324,,INV-STRC-SFG-0207,1,3
INV-STRC-SFG-0207,INV-MODL-FG-0324,INV-RM-RM-0083,2,1
INV-STRC-SFG-0207,INV-MODL-FG-0324,INV-RM-RM-0008,2,1
INV-STRC-SFG-0207,INV-MODL-FG-0324,INV-RM-RM-0087,2,2
INV-STRC-SFG-0207,INV-MODL-FG-0324,INV-RM-RM-0100,2,1
INV-MODL-FG-0324,,INV-RM-RM-0111,1,1
INV-MODL-FG-0324,,INV-RM-RM-0010,1,3
INV-MODL-FG-0325,,INV-MODL-FG-0325,0,1
INV-MODL-FG-0325,,INV-MODL-SFG-1279,1,2
INV-MODL-SFG-1279,INV-MODL-FG-0325,INV-RM-RM-0053,2,1
INV-MODL-SFG-1279,INV-MODL-FG-0325,INV-RM-RM-0048,2,4
INV-MODL-SFG-1279,INV-MODL-FG-0325,INV-RM-RM-0055,2,2
INV-MODL-SFG-1279,INV-MODL-FG-0325,INV-RM-RM-0067,2,2
INV-MODL-SFG-1279,INV-MODL-FG-0325,INV-RM-RM-0073,2,1
INV-MODL-SFG-1279,INV-MODL-FG-0325,INV-RM-RM-0022,2,1
INV-MODL-FG-0325,,INV-BEAM-SFG-0696,1,4
INV-BEAM-SFG-0696,INV-MODL-FG-0325,INV-RM-RM-0070,2,1
INV-BEAM-SFG-0696,INV-MODL-FG-0325,INV-RM-RM-0090,2,4
INV-BEAM-SFG-0696,INV-MODL-FG-0325,INV-RM-RM-0065,2,3
INV-BEAM-SFG-0696,INV-MODL-FG-0325,INV-RM-RM-0117,2,1
INV-BEAM-SFG-0696,INV-MODL-FG-0325,INV-RM-RM-0085,2,2
INV-BEAM-SFG-0696,INV-MODL-FG-0325,INV-RM-RM-0110,2,3
INV-MODL-FG-0325,,INV-MODL-SFG-1434,1,2
INV-MODL-SFG-1434,INV-MODL-FG-0325,INV-RM-RM-0089,2,3
INV-MODL-SFG-1434,INV-MODL-FG-0325,INV-RM-RM-0049,2,4
INV-MODL-SFG-1434,INV-MODL-FG-0325,INV-RM-RM-0052,2,4
INV-MODL-FG-0325,,INV-STRC-SFG-0066,1,3
INV-STRC-SFG-0066,INV-MODL-FG-0325,INV-RM-RM-0081,2,1
INV-STRC-SFG-0066,INV-MODL-FG-0325,INV-RM-RM-0039,2,1
INV-STRC-SFG-0066,INV-MODL-FG-0325,INV-RM-RM-0059,2,3
INV-STRC-SFG-0066,INV-MODL-FG-0325,INV-RM-RM-0073,2,4
INV-MODL-FG-0325,,INV-MODL-SFG-1184,1,2
INV-MODL-SFG-1184,INV-MODL-FG-0325,INV-RM-RM-0116,2,1
INV-MODL-SFG-1184,INV-MODL-FG-0325,INV-RM-RM-0096,2,1
INV-MODL-SFG-1184,INV-MODL-FG-0325,INV-RM-RM-0113,2,3
INV-MODL-FG-0325,,INV-RM-RM-0030,1,1
INV-MODL-FG-0325,,INV-RM-RM-0068,1,3
INV-MODL-FG-0326,,INV-MODL-FG-0326,0,1
INV-MODL-FG-0326,,INV-BEAM-SFG-0550,1,1
INV-BEAM-SFG-0550,INV-MODL-FG-0326,INV-RM-RM-0015,2,1
INV-BEAM-SFG-0550,INV-MODL-FG-0326,INV-RM-RM-0013,2,3
