BOM ID,Component ID,Quantity per Unit,Unit of Measure
INV-BEAM-SFG-0437,INV-RM-RM-0044,4,PCS
INV-BEAM-SFG-0437,INV-RM-RM-0027,3,PCS
INV-STRC-SFG-0251,INV-RM-RM-0052,2,PCS
INV-STRC-SFG-0251,INV-RM-RM-0049,4,PCS
INV-STRC-SFG-0251,INV-RM-RM-0024,1,PCS
INV-STRC-SFG-0251,INV-RM-RM-0011,1,PCS
INV-STRC-SFG-0251,INV-RM-RM-0100,2,PCS
INV-BEAM-SFG-0675,INV-RM-RM-0118,3,PCS
INV-BEAM-SFG-0675,INV-RM-RM-0001,4,PCS
INV-BEAM-SFG-0675,INV-RM-RM-0036,3,PCS
INV-BEAM-SFG-0675,INV-RM-RM-0081,3,PCS
INV-BEAM-SFG-0675,INV-RM-RM-0076,1,PCS
INV-BEAM-SFG-0809,INV-RM-RM-0067,4,PCS
INV-BEAM-SFG-0809,INV-RM-RM-0056,3,PCS
INV-BEAM-SFG-0809,INV-RM-RM-0059,4,PCS
INV-BEAM-SFG-0566,INV-RM-RM-0056,2,PCS
INV-BEAM-SFG-0566,INV-RM-RM-0031,1,PCS
INV-BEAM-SFG-0566,INV-RM-RM-0073,4,PCS
INV-MODL-SFG-1425,INV-RM-RM-0069,2,PCS
INV-MODL-SFG-1425,INV-RM-RM-0105,2,PCS
INV-MODL-SFG-1425,INV-RM-RM-0048,1,PCS
INV-MODL-SFG-1425,INV-RM-RM-0120,3,PCS
INV-MODL-SFG-1425,INV-RM-RM-0119,3,PCS
INV-MODL-SFG-1425,INV-RM-RM-0091,2,PCS
INV-STRC-SFG-0237,INV-RM-RM-0061,4,PCS
INV-STRC-SFG-0237,INV-RM-RM-0122,1,PCS
INV-STRC-SFG-0237,INV-RM-RM-0024,3,PCS
INV-MODL-SFG-1459,INV-RM-RM-0033,2,PCS
INV-MODL-SFG-1459,INV-RM-RM-0009,4,PCS
INV-MODL-SFG-1459,INV-RM-RM-0090,4,PCS
INV-MODL-SFG-1459,INV-RM-RM-0031,4,PCS
INV-MODL-SFG-1427,INV-RM-RM-0049,2,PCS
INV-MODL-SFG-1427,INV-RM-RM-0104,2,PCS
INV-MODL-SFG-1427,INV-RM-RM-0016,4,PCS
INV-MODL-SFG-1427,INV-RM-RM-0015,1,PCS
INV-BEAM-SFG-0655,INV-RM-RM-0097,3,PCS
INV-BEAM-SFG-0655,INV-RM-RM-0001,3,PCS
INV-BEAM-SFG-0655,INV-RM-RM-0043,3,PCS
INV-BEAM-SFG-0655,INV-RM-RM-0065,4,PCS
INV-BEAM-SFG-0655,INV-RM-RM-0002,3,PCS
INV-BEAM-SFG-0655,INV-RM-RM-0109,1,PCS
INV-BEAM-SFG-0542,INV-RM-RM-0125,4,PCS
INV-BEAM-SFG-0542,INV-RM-RM-0050,1,PCS
INV-BEAM-SFG-0542,INV-RM-RM-0005,3,PCS
INV-BEAM-SFG-0542,INV-RM-RM-0116,2,PCS
INV-BEAM-SFG-0542,INV-RM-RM-0022,1,PCS
INV-MODL-SFG-1489,INV-RM-RM-0084,4,PCS
INV-MODL-SFG-1489,INV-RM-RM-0103,2,PCS
INV-MODL-SFG-1489,INV-RM-RM-0026,2,PCS
INV-MODL-SFG-1489,INV-RM-RM-0060,3,PCS
INV-MODL-SFG-1489,INV-RM-RM-0029,1,PCS
INV-MODL-SFG-1489,INV-RM-RM-0081,1,PCS
INV-STRC-SFG-0008,INV-RM-RM-0103,3,PCS
INV-STRC-SFG-0008,INV-RM-RM-0093,2,PCS
INV-STRC-SFG-0008,INV-RM-RM-0076,2,PCS
INV-STRC-SFG-0008,INV-RM-RM-0043,4,PCS
INV-STRC-SFG-0008,INV-RM-RM-0061,2,PCS
INV-STRC-SFG-0008,INV-RM-RM-0010,4,PCS
INV-STRC-SFG-0037,INV-RM-RM-0103,3,PCS
INV-STRC-SFG-0037,INV-RM-RM-0102,3,PCS
INV-STRC-SFG-0037,INV-RM-RM-0126,1,PCS
INV-STRC-SFG-0376,INV-RM-RM-0044,3,PCS
INV-STRC-SFG-0376,INV-RM-RM-0115,1,PCS
INV-STRC-SFG-0376,INV-RM-RM-0058,4,PCS
INV-STRC-SFG-0376,INV-RM-RM-0076,4,PCS
INV-STRC-SFG-0376,INV-RM-RM-0042,4,PCS
INV-STRC-SFG-0376,INV-RM-RM-0059,2,PCS
INV-STRC-SFG-0269,INV-RM-RM-0009,1,PCS
INV-STRC-SFG-0269,INV-RM-RM-0021,1,PCS
INV-STRC-SFG-0269,INV-RM-RM-0111,1,PCS
INV-MODL-SFG-1487,INV-RM-RM-0112,4,PCS
INV-MODL-SFG-1487,INV-RM-RM-0092,1,PCS
INV-MODL-SFG-1487,INV-RM-RM-0121,2,PCS
INV-MODL-SFG-1487,INV-RM-RM-0094,2,PCS
INV-PLTE-SFG-0849,INV-RM-RM-0009,4,PCS
INV-PLTE-SFG-0849,INV-RM-RM-0048,1,PCS
INV-PLTE-SFG-0849,INV-RM-RM-0126,1,PCS
INV-PLTE-SFG-0849,INV-RM-RM-0041,3,PCS
INV-PLTE-SFG-0849,INV-RM-RM-0053,2,PCS
INV-PLTE-SFG-0849,INV-RM-RM-0074,3,PCS
INV-MODL-SFG-1500,INV-RM-RM-0072,4,PCS
INV-MODL-SFG-1500,INV-RM-RM-0002,3,PCS
INV-MODL-SFG-1500,INV-RM-RM-0032,2,PCS
INV-MODL-SFG-1500,INV-RM-RM-0048,2,PCS
INV-MODL-SFG-1500,INV-RM-RM-0051,4,PCS
INV-MODL-SFG-1500,INV-RM-RM-0066,3,PCS
INV-PLTE-SFG-0917,INV-RM-RM-0096,3,PCS
INV-PLTE-SFG-0917,INV-RM-RM-0035,4,PCS
INV-PLTE-SFG-0917,INV-RM-RM-0049,2,PCS
INV-PLTE-SFG-0917,INV-RM-RM-0087,4,PCS
INV-PLTE-SFG-0917,INV-RM-RM-0089,1,PCS
INV-PLTE-SFG-0917,INV-RM-RM-0052,4,PCS
INV-STRC-SFG-0175,INV-RM-RM-0023,3,PCS
INV-STRC-SFG-0175,INV-RM-RM-0121,2,PCS
INV-STRC-SFG-0175,INV-RM-RM-0094,3,PCS
INV-PLTE-SFG-1130,INV-RM-RM-0023,4,PCS
INV-PLTE-SFG-1130,INV-RM-RM-0036,2,PCS
INV-PLTE-SFG-1130,INV-RM-RM-0100,3,PCS
INV-PLTE-SFG-1130,INV-RM-RM-0030,2,PCS
INV-PLTE-SFG-1130,INV-RM-RM-0004,4,PCS
INV-BEAM-SFG-0440,INV-RM-RM-0126,3,PCS
INV-BEAM-SFG-0440,INV-RM-RM-0010,2,PCS
INV-BEAM-SFG-0440,INV-RM-RM-0065,4,PCS
INV-BEAM-SFG-0440,INV-RM-RM-0016,1,PCS
INV-BEAM-SFG-0440,INV-RM-RM-0004,4,PCS
INV-BEAM-SFG-0700,INV-RM-RM-0054,2,PCS
INV-BEAM-SFG-0700,INV-RM-RM-0005,4,PCS
INV-BEAM-SFG-0700,INV-RM-RM-0037,2,PCS
INV-BEAM-SFG-0700,INV-RM-RM-0125,4,PCS
INV-BEAM-SFG-0700,INV-RM-RM-0066,2,PCS
INV-BEAM-SFG-0700,INV-RM-RM-0060,2,PCS
INV-STRC-SFG-0083,INV-RM-RM-0040,3,PCS
INV-STRC-SFG-0083,INV-RM-RM-0027,3,PCS
INV-STRC-SFG-0083,INV-RM-RM-0079,3,PCS
INV-PLTE-SFG-0891,INV-RM-RM-0108,2,PCS
INV-PLTE-SFG-0891,INV-RM-RM-0028,4,PCS
INV-PLTE-SFG-0891,INV-RM-RM-0081,2,PCS
INV-PLTE-SFG-0891,INV-RM-RM-0007,3,PCS
INV-PLTE-SFG-0891,INV-RM-RM-0074,3,PCS
INV-PLTE-SFG-0829,INV-RM-RM-0014,1,PCS
INV-PLTE-SFG-0829,INV-RM-RM-0116,1,PCS
INV-PLTE-SFG-0829,INV-RM-RM-0029,3,PCS
INV-PLTE-SFG-0829,INV-RM-RM-0015,3,PCS
INV-MODL-SFG-1281,INV-RM-RM-0044,4,PCS
INV-MODL-SFG-1281,INV-RM-RM-0021,2,PCS
INV-MODL-SFG-1281,INV-RM-RM-0106,1,PCS
INV-MODL-SFG-1281,INV-RM-RM-0071,4,PCS
INV-MODL-SFG-1281,INV-RM-RM-0067,1,PCS
INV-MODL-SFG-1281,INV-RM-RM-0009,1,PCS
INV-STRC-SFG-0341,INV-RM-RM-0036,3,PCS
INV-STRC-SFG-0341,INV-RM-RM-0037,4,PCS
INV-STRC-SFG-0341,INV-RM-RM-0026,1,PCS
INV-STRC-SFG-0341,INV-RM-RM-0047,4,PCS
INV-PLTE-SFG-0900,INV-RM-RM-0052,4,PCS
INV-PLTE-SFG-0900,INV-RM-RM-0100,1,PCS
INV-PLTE-SFG-0900,INV-RM-RM-0121,3,PCS
INV-PLTE-SFG-0900,INV-RM-RM-0079,2,PCS
INV-PLTE-SFG-0900,INV-RM-RM-0103,4,PCS
INV-PLTE-SFG-0900,INV-RM-RM-0082,4,PCS
INV-BEAM-SFG-0714,INV-RM-RM-0056,1,PCS
INV-BEAM-SFG-0714,INV-RM-RM-0052,2,PCS
INV-BEAM-SFG-0714,INV-RM-RM-0045,1,PCS
INV-BEAM-SFG-0714,INV-RM-RM-0023,3,PCS
INV-MODL-SFG-1398,INV-RM-RM-0050,4,PCS
INV-MODL-SFG-1398,INV-RM-RM-0102,4,PCS
INV-MODL-SFG-1398,INV-RM-RM-0018,1,PCS
INV-MODL-SFG-1398,INV-RM-RM-0034,4,PCS
INV-MODL-SFG-1525,INV-RM-RM-0047,2,PCS
INV-MODL-SFG-1525,INV-RM-RM-0043,4,PCS
INV-MODL-SFG-1525,INV-RM-RM-0072,2,PCS
INV-MODL-SFG-1525,INV-RM-RM-0126,2,PCS
INV-STRC-SFG-0064,INV-RM-RM-0018,2,PCS
INV-STRC-SFG-0064,INV-RM-RM-0006,4,PCS
INV-STRC-SFG-0064,INV-RM-RM-0032,1,PCS
INV-STRC-SFG-0064,INV-RM-RM-0048,1,PCS
INV-STRC-SFG-0064,INV-RM-RM-0010,1,PCS
INV-PLTE-SFG-1171,INV-RM-RM-0028,2,PCS
INV-PLTE-SFG-1171,INV-RM-RM-0012,1,PCS
INV-PLTE-SFG-1171,INV-RM-RM-0073,2,PCS
INV-PLTE-SFG-1171,INV-RM-RM-0112,3,PCS
INV-PLTE-SFG-1171,INV-RM-RM-0111,3,PCS
INV-PLTE-SFG-1171,INV-RM-RM-0016,1,PCS
INV-PLTE-SFG-0895,INV-RM-RM-0079,1,PCS
INV-PLTE-SFG-0895,INV-RM-RM-0106,4,PCS
INV-PLTE-SFG-0895,INV-RM-RM-0070,3,PCS
INV-PLTE-SFG-0895,INV-RM-RM-0090,4,PCS
INV-PLTE-SFG-0895,INV-RM-RM-0084,1,PCS
INV-MODL-SFG-1352,INV-RM-RM-0043,2,PCS
INV-MODL-SFG-1352,INV-RM-RM-0016,4,PCS
INV-MODL-SFG-1352,INV-RM-RM-0030,3,PCS
INV-MODL-SFG-1352,INV-RM-RM-0029,1,PCS
INV-MODL-SFG-1352,INV-RM-RM-0058,1,PCS
INV-MODL-SFG-1352,INV-RM-RM-0047,3,PCS
INV-BEAM-SFG-0458,INV-RM-RM-0060,1,PCS
INV-BEAM-SFG-0458,INV-RM-RM-0016,3,PCS
INV-BEAM-SFG-0458,INV-RM-RM-0022,4,PCS
INV-BEAM-SFG-0458,INV-RM-RM-0078,4,PCS
INV-PLTE-SFG-1131,INV-RM-RM-0068,4,PCS
INV-PLTE-SFG-1131,INV-RM-RM-0045,4,PCS
INV-PLTE-SFG-1131,INV-RM-RM-0093,2,PCS
INV-PLTE-SFG-1131,INV-RM-RM-0117,2,PCS
INV-PLTE-SFG-0865,INV-RM-RM-0040,3,PCS
INV-PLTE-SFG-0865,INV-RM-RM-0111,1,PCS
INV-PLTE-SFG-0865,INV-RM-RM-0047,2,PCS
INV-PLTE-SFG-0865,INV-RM-RM-0043,1,PCS
INV-PLTE-SFG-1098,INV-RM-RM-0007,4,PCS
INV-PLTE-SFG-1098,INV-RM-RM-0070,4,PCS
INV-PLTE-SFG-1098,INV-RM-RM-0078,2,PCS
INV-PLTE-SFG-1098,INV-RM-RM-0122,3,PCS
INV-STRC-SFG-0393,INV-RM-RM-0082,2,PCS
INV-STRC-SFG-0393,INV-RM-RM-0035,3,PCS
INV-STRC-SFG-0393,INV-RM-RM-0024,4,PCS
INV-BEAM-SFG-0651,INV-RM-RM-0081,1,PCS
INV-BEAM-SFG-0651,INV-RM-RM-0050,2,PCS
INV-BEAM-SFG-0651,INV-RM-RM-0086,1,PCS
INV-BEAM-SFG-0563,INV-RM-RM-0085,1,PCS
INV-BEAM-SFG-0563,INV-RM-RM-0007,3,PCS
INV-BEAM-SFG-0563,INV-RM-RM-0013,3,PCS
INV-BEAM-SFG-0563,INV-RM-RM-0029,3,PCS
INV-BEAM-SFG-0563,INV-RM-RM-0067,1,PCS
INV-BEAM-SFG-0563,INV-RM-RM-0104,4,PCS
INV-PLTE-SFG-1152,INV-RM-RM-0056,4,PCS
INV-PLTE-SFG-1152,INV-RM-RM-0055,1,PCS
INV-PLTE-SFG-1152,INV-RM-RM-0075,3,PCS
INV-PLTE-SFG-1152,INV-RM-RM-0118,3,PCS
INV-PLTE-SFG-1152,INV-RM-RM-0109,2,PCS
INV-PLTE-SFG-1152,INV-RM-RM-0077,1,PCS
INV-STRC-SFG-0225,INV-RM-RM-0123,2,PCS
INV-STRC-SFG-0225,INV-RM-RM-0080,2,PCS
INV-STRC-SFG-0225,INV-RM-RM-0005,4,PCS
INV-STRC-SFG-0225,INV-RM-RM-0063,4,PCS
INV-STRC-SFG-0225,INV-RM-RM-0076,1,PCS
INV-PLTE-SFG-1153,INV-RM-RM-0033,4,PCS
INV-PLTE-SFG-1153,INV-RM-RM-0103,1,PCS
INV-PLTE-SFG-1153,INV-RM-RM-0101,1,PCS
INV-PLTE-SFG-1153,INV-RM-RM-0073,3,PCS
INV-PLTE-SFG-0943,INV-RM-RM-0037,2,PCS
INV-PLTE-SFG-0943,INV-RM-RM-0065,4,PCS
INV-PLTE-SFG-0943,INV-RM-RM-0073,3,PCS
INV-PLTE-SFG-0943,INV-RM-RM-0033,2,PCS
INV-PLTE-SFG-0943,INV-RM-RM-0035,3,PCS
INV-PLTE-SFG-0943,INV-RM-RM-0121,2,PCS
INV-BEAM-SFG-0653,INV-RM-RM-0007,1,PCS
INV-BEAM-SFG-0653,INV-RM-RM-0050,3,PCS
INV-BEAM-SFG-0653,INV-RM-RM-0125,4,PCS
INV-MODL-SFG-1252,INV-RM-RM-0103,3,PCS
INV-MODL-SFG-1252,INV-RM-RM-0057,3,PCS
INV-MODL-SFG-1252,INV-RM-RM-0023,3,PCS
INV-MODL-SFG-1252,INV-RM-RM-0045,3,PCS
INV-MODL-SFG-1252,INV-RM-RM-0117,3,PCS
INV-PLTE-SFG-1105,INV-RM-RM-0005,2,PCS
INV-PLTE-SFG-1105,INV-RM-RM-0096,1,PCS
INV-PLTE-SFG-1105,INV-RM-RM-0056,2,PCS
INV-BEAM-SFG-0698,INV-RM-RM-0011,3,PCS
INV-BEAM-SFG-0698,INV-RM-RM-0068,1,PCS
INV-BEAM-SFG-0698,INV-RM-RM-0106,4,PCS
INV-BEAM-SFG-0698,INV-RM-RM-0033,3,PCS
INV-BEAM-SFG-0698,INV-RM-RM-0108,3,PCS
INV-MODL-SFG-1268,INV-RM-RM-0048,1,PCS
INV-MODL-SFG-1268,INV-RM-RM-0083,4,PCS
INV-MODL-SFG-1268,INV-RM-RM-0071,1,PCS
INV-MODL-SFG-1268,INV-RM-RM-0097,4,PCS
INV-BEAM-SFG-0746,INV-RM-RM-0107,1,PCS
INV-BEAM-SFG-0746,INV-RM-RM-0030,4,PCS
INV-BEAM-SFG-0746,INV-RM-RM-0065,2,PCS
INV-BEAM-SFG-0746,INV-RM-RM-0034,3,PCS
INV-BEAM-SFG-0798,INV-RM-RM-0097,4,PCS
INV-BEAM-SFG-0798,INV-RM-RM-0069,3,PCS
INV-BEAM-SFG-0798,INV-RM-RM-0080,3,PCS
INV-BEAM-SFG-0798,INV-RM-RM-0109,1,PCS
INV-STRC-SFG-0249,INV-RM-RM-0033,4,PCS
INV-STRC-SFG-0249,INV-RM-RM-0044,2,PCS
INV-STRC-SFG-0249,INV-RM-RM-0126,4,PCS
INV-PLTE-SFG-0999,INV-RM-RM-0073,3,PCS
INV-PLTE-SFG-0999,INV-RM-RM-0023,3,PCS
INV-PLTE-SFG-0999,INV-RM-RM-0108,3,PCS
INV-PLTE-SFG-0999,INV-RM-RM-0126,1,PCS
INV-PLTE-SFG-0999,INV-RM-RM-0052,1,PCS
INV-PLTE-SFG-0999,INV-RM-RM-0040,3,PCS
INV-PLTE-SFG-0866,INV-RM-RM-0030,4,PCS
INV-PLTE-SFG-0866,INV-RM-RM-0002,1,PCS
INV-PLTE-SFG-0866,INV-RM-RM-0114,4,PCS
INV-PLTE-SFG-0866,INV-RM-RM-0086,1,PCS
INV-PLTE-SFG-1179,INV-RM-RM-0046,1,PCS
INV-PLTE-SFG-1179,INV-RM-RM-0110,1,PCS
INV-PLTE-SFG-1179,INV-RM-RM-0121,4,PCS
INV-PLTE-SFG-1179,INV-RM-RM-0091,2,PCS
INV-PLTE-SFG-1179,INV-RM-RM-0123,4,PCS
INV-PLTE-SFG-0986,INV-RM-RM-0062,4,PCS
INV-PLTE-SFG-0986,INV-RM-RM-0051,1,PCS
INV-PLTE-SFG-0986,INV-RM-RM-0001,1,PCS
INV-PLTE-SFG-0986,INV-RM-RM-0072,4,PCS
INV-PLTE-SFG-0986,INV-RM-RM-0113,1,PCS
INV-PLTE-SFG-0986,INV-RM-RM-0048,2,PCS
INV-BEAM-SFG-0549,INV-RM-RM-0046,3,PCS
INV-BEAM-SFG-0549,INV-RM-RM-0047,3,PCS
INV-BEAM-SFG-0549,INV-RM-RM-0003,3,PCS
INV-BEAM-SFG-0549,INV-RM-RM-0057,1,PCS
INV-PLTE-SFG-0850,INV-RM-RM-0053,1,PCS
INV-PLTE-SFG-0850,INV-RM-RM-0117,4,PCS
INV-PLTE-SFG-0850,INV-RM-RM-0082,4,PCS
INV-PLTE-SFG-0850,INV-RM-RM-0098,1,PCS
INV-PLTE-SFG-0850,INV-RM-RM-0003,4,PCS
INV-PLTE-SFG-0850,INV-RM-RM-0021,4,PCS
INV-BEAM-SFG-0565,INV-RM-RM-0006,1,PCS
INV-BEAM-SFG-0565,INV-RM-RM-0072,4,PCS
INV-BEAM-SFG-0565,INV-RM-RM-0063,2,PCS
INV-BEAM-SFG-0565,INV-RM-RM-0009,1,PCS
INV-BEAM-SFG-0565,INV-RM-RM-0101,1,PCS
INV-MODL-SFG-1299,INV-RM-RM-0013,1,PCS
INV-MODL-SFG-1299,INV-RM-RM-0007,1,PCS
INV-MODL-SFG-1299,INV-RM-RM-0010,2,PCS
INV-MODL-SFG-1299,INV-RM-RM-0066,2,PCS
INV-MODL-SFG-1299,INV-RM-RM-0043,3,PCS
INV-MODL-SFG-1299,INV-RM-RM-0070,2,PCS
INV-PLTE-SFG-1062,INV-RM-RM-0122,1,PCS
INV-PLTE-SFG-1062,INV-RM-RM-0051,2,PCS
INV-PLTE-SFG-1062,INV-RM-RM-0124,3,PCS
INV-PLTE-SFG-1062,INV-RM-RM-0111,2,PCS
INV-PLTE-SFG-1062,INV-RM-RM-0079,1,PCS
INV-PLTE-SFG-1062,INV-RM-RM-0026,2,PCS
INV-PLTE-SFG-1142,INV-RM-RM-0010,1,PCS
INV-PLTE-SFG-1142,INV-RM-RM-0055,3,PCS
INV-PLTE-SFG-1142,INV-RM-RM-0072,3,PCS
INV-PLTE-SFG-1142,INV-RM-RM-0040,1,PCS
INV-STRC-SFG-0049,INV-RM-RM-0126,1,PCS
INV-STRC-SFG-0049,INV-RM-RM-0123,1,PCS
INV-STRC-SFG-0049,INV-RM-RM-0124,2,PCS
INV-STRC-SFG-0049,INV-RM-RM-0037,2,PCS
INV-STRC-SFG-0049,INV-RM-RM-0009,2,PCS
INV-BEAM-SFG-0484,INV-RM-RM-0085,1,PCS
INV-BEAM-SFG-0484,INV-RM-RM-0011,3,PCS
INV-BEAM-SFG-0484,INV-RM-RM-0036,1,PCS
INV-BEAM-SFG-0484,INV-RM-RM-0065,3,PCS
INV-BEAM-SFG-0484,INV-RM-RM-0019,3,PCS
INV-PLTE-SFG-0991,INV-RM-RM-0018,1,PCS
INV-PLTE-SFG-0991,INV-RM-RM-0083,4,PCS
INV-PLTE-SFG-0991,INV-RM-RM-0096,1,PCS
INV-PLTE-SFG-0991,INV-RM-RM-0021,4,PCS
INV-PLTE-SFG-0991,INV-RM-RM-0010,3,PCS
INV-STRC-SFG-0044,INV-RM-RM-0068,4,PCS
INV-STRC-SFG-0044,INV-RM-RM-0057,3,PCS
INV-STRC-SFG-0044,INV-RM-RM-0023,2,PCS
INV-STRC-SFG-0044,INV-RM-RM-0081,2,PCS
INV-STRC-SFG-0044,INV-RM-RM-0012,4,PCS
INV-MODL-SFG-1448,INV-RM-RM-0089,4,PCS
INV-MODL-SFG-1448,INV-RM-RM-0071,1,PCS
INV-MODL-SFG-1448,INV-RM-RM-0054,2,PCS
INV-MODL-SFG-1394,INV-RM-RM-0118,3,PCS
INV-MODL-SFG-1394,INV-RM-RM-0091,2,PCS
INV-MODL-SFG-1394,INV-RM-RM-0046,2,PCS
INV-MODL-SFG-1394,INV-RM-RM-0047,3,PCS
INV-MODL-SFG-1394,INV-RM-RM-0001,2,PCS
INV-MODL-SFG-1394,INV-RM-RM-0096,1,PCS
INV-PLTE-SFG-1043,INV-RM-RM-0026,1,PCS
INV-PLTE-SFG-1043,INV-RM-RM-0020,1,PCS
INV-PLTE-SFG-1043,INV-RM-RM-0096,3,PCS
INV-PLTE-SFG-1043,INV-RM-RM-0068,2,PCS
INV-PLTE-SFG-1043,INV-RM-RM-0001,1,PCS
INV-PLTE-SFG-1043,INV-RM-RM-0012,1,PCS
INV-MODL-SFG-1416,INV-RM-RM-0038,4,PCS
INV-MODL-SFG-1416,INV-RM-RM-0110,2,PCS
INV-MODL-SFG-1416,INV-RM-RM-0056,3,PCS
INV-BEAM-SFG-0575,INV-RM-RM-0071,2,PCS
INV-BEAM-SFG-0575,INV-RM-RM-0042,4,PCS
INV-BEAM-SFG-0575,INV-RM-RM-0124,4,PCS
INV-BEAM-SFG-0575,INV-RM-RM-0099,3,PCS
INV-BEAM-SFG-0575,INV-RM-RM-0038,2,PCS
INV-BEAM-SFG-0575,INV-RM-RM-0022,2,PCS
INV-MODL-SFG-1402,INV-RM-RM-0077,3,PCS
INV-MODL-SFG-1402,INV-RM-RM-0012,2,PCS
INV-MODL-SFG-1402,INV-RM-RM-0117,3,PCS
INV-MODL-SFG-1402,INV-RM-RM-0081,4,PCS
INV-MODL-SFG-1402,INV-RM-RM-0092,4,PCS
INV-BEAM-SFG-0612,INV-RM-RM-0087,2,PCS
INV-BEAM-SFG-0612,INV-RM-RM-0012,2,PCS
INV-BEAM-SFG-0612,INV-RM-RM-0030,1,PCS
INV-BEAM-SFG-0612,INV-RM-RM-0046,2,PCS
INV-BEAM-SFG-0612,INV-RM-RM-0050,1,PCS
INV-PLTE-SFG-0955,INV-RM-RM-0044,3,PCS
INV-PLTE-SFG-0955,INV-RM-RM-0107,3,PCS
INV-PLTE-SFG-0955,INV-RM-RM-0029,3,PCS
INV-PLTE-SFG-0955,INV-RM-RM-0066,4,PCS
INV-PLTE-SFG-0955,INV-RM-RM-0115,4,PCS
INV-PLTE-SFG-1121,INV-RM-RM-0102,3,PCS
INV-PLTE-SFG-1121,INV-RM-RM-0043,1,PCS
INV-PLTE-SFG-1121,INV-RM-RM-0107,2,PCS
INV-PLTE-SFG-1121,INV-RM-RM-0056,4,PCS
INV-STRC-SFG-0301,INV-RM-RM-0073,4,PCS
INV-STRC-SFG-0301,INV-RM-RM-0075,2,PCS
INV-STRC-SFG-0301,INV-RM-RM-0083,3,PCS
INV-STRC-SFG-0301,INV-RM-RM-0017,3,PCS
INV-STRC-SFG-0301,INV-RM-RM-0038,2,PCS
INV-STRC-SFG-0301,INV-RM-RM-0036,3,PCS
INV-BEAM-SFG-0555,INV-RM-RM-0108,2,PCS
INV-BEAM-SFG-0555,INV-RM-RM-0097,1,PCS
INV-BEAM-SFG-0555,INV-RM-RM-0022,1,PCS
INV-BEAM-SFG-0555,INV-RM-RM-0079,3,PCS
INV-BEAM-SFG-0555,INV-RM-RM-0077,4,PCS
INV-PLTE-SFG-1029,INV-RM-RM-0091,2,PCS
INV-PLTE-SFG-1029,INV-RM-RM-0084,4,PCS
INV-PLTE-SFG-1029,INV-RM-RM-0116,1,PCS
INV-PLTE-SFG-1029,INV-RM-RM-0070,1,PCS
INV-STRC-SFG-0266,INV-RM-RM-0021,3,PCS
INV-STRC-SFG-0266,INV-RM-RM-0065,2,PCS
INV-STRC-SFG-0266,INV-RM-RM-0104,2,PCS
INV-STRC-SFG-0266,INV-RM-RM-0054,3,PCS
INV-STRC-SFG-0266,INV-RM-RM-0028,1,PCS
INV-PLTE-SFG-1165,INV-RM-RM-0101,2,PCS
INV-PLTE-SFG-1165,INV-RM-RM-0067,2,PCS
INV-PLTE-SFG-1165,INV-RM-RM-0088,3,PCS
INV-PLTE-SFG-1165,INV-RM-RM-0125,4,PCS
INV-BEAM-SFG-0720,INV-RM-RM-0058,1,PCS
INV-BEAM-SFG-0720,INV-RM-RM-0120,4,PCS
INV-BEAM-SFG-0720,INV-RM-RM-0083,2,PCS
INV-STRC-SFG-0258,INV-RM-RM-0055,2,PCS
INV-STRC-SFG-0258,INV-RM-RM-0015,1,PCS
INV-STRC-SFG-0258,INV-RM-RM-0062,3,PCS
INV-STRC-SFG-0258,INV-RM-RM-0065,2,PCS
INV-STRC-SFG-0258,INV-RM-RM-0052,4,PCS
INV-STRC-SFG-0258,INV-RM-RM-0003,3,PCS
INV-BEAM-SFG-0680,INV-RM-RM-0023,2,PCS
INV-BEAM-SFG-0680,INV-RM-RM-0010,4,PCS
INV-BEAM-SFG-0680,INV-RM-RM-0051,4,PCS
INV-BEAM-SFG-0680,INV-RM-RM-0055,2,PCS
INV-BEAM-SFG-0680,INV-RM-RM-0034,4,PCS
INV-BEAM-SFG-0633,INV-RM-RM-0093,1,PCS
INV-BEAM-SFG-0633,INV-RM-RM-0042,4,PCS
INV-BEAM-SFG-0633,INV-RM-RM-0088,3,PCS
INV-STRC-SFG-0167,INV-RM-RM-0058,4,PCS
INV-STRC-SFG-0167,INV-RM-RM-0021,2,PCS
INV-STRC-SFG-0167,INV-RM-RM-0081,4,PCS
INV-STRC-SFG-0074,INV-RM-RM-0070,4,PCS
INV-STRC-SFG-0074,INV-RM-RM-0005,1,PCS
INV-STRC-SFG-0074,INV-RM-RM-0099,2,PCS
INV-BEAM-SFG-0532,INV-RM-RM-0069,1,PCS
INV-BEAM-SFG-0532,INV-RM-RM-0062,3,PCS
INV-BEAM-SFG-0532,INV-RM-RM-0080,4,PCS
INV-STRC-SFG-0102,INV-RM-RM-0085,3,PCS
INV-STRC-SFG-0102,INV-RM-RM-0094,3,PCS
INV-STRC-SFG-0102,INV-RM-RM-0006,1,PCS
INV-STRC-SFG-0102,INV-RM-RM-0012,1,PCS
INV-BEAM-SFG-0743,INV-RM-RM-0080,1,PCS
INV-BEAM-SFG-0743,INV-RM-RM-0032,4,PCS
INV-BEAM-SFG-0743,INV-RM-RM-0105,4,PCS
INV-MODL-SFG-1312,INV-RM-RM-0035,1,PCS
INV-MODL-SFG-1312,INV-RM-RM-0121,2,PCS
INV-MODL-SFG-1312,INV-RM-RM-0046,4,PCS
