Item ID,Operation Number,Operation Name,Workcenter ID,Setup Time (min),Run Time (min),Next Operation,Previous Operation
INV-MODL-SFG-1301,1,Assembly 1,WC-013,24,295,2.0,
INV-MODL-SFG-1301,2,Welding 1,WC-004,13,162,,1.0
INV-MODL-SFG-1302,1,Assembly 1,WC-016,27,230,2.0,
INV-MODL-SFG-1302,2,Welding 1,WC-005,29,263,3.0,1.0
INV-MODL-SFG-1302,3,Machining 1,WC-009,74,118,,2.0
INV-MODL-FG-0292,1,Assembly 1,WC-016,16,186,2.0,
INV-MODL-FG-0292,2,Welding 1,WC-004,12,136,3.0,1.0
INV-MODL-FG-0292,3,Assembly 2,WC-015,25,319,4.0,2.0
INV-MODL-FG-0292,4,Welding 2,WC-005,22,187,5.0,3.0
INV-MODL-FG-0292,5,Assembly 3,WC-015,29,209,6.0,4.0
INV-MODL-FG-0292,6,Welding 3,WC-002,18,358,7.0,5.0
INV-MODL-FG-0292,7,Machining 1,WC-011,66,127,8.0,6.0
INV-MODL-FG-0292,8,Painting 1,WC-017,17,106,9.0,7.0
INV-MODL-FG-0292,9,Packaging 1,WC-031,0,40,,8.0
INV-MODL-SFG-1303,1,Assembly 1,WC-013,28,315,2.0,
INV-MODL-SFG-1303,2,Welding 1,WC-003,20,315,3.0,1.0
INV-MODL-SFG-1303,3,Assembly 2,WC-013,22,136,4.0,2.0
INV-MODL-SFG-1303,4,Welding 2,WC-003,28,294,5.0,3.0
INV-MODL-SFG-1303,5,Machining 1,WC-009,60,120,,4.0
INV-MODL-SFG-1304,1,Assembly 1,WC-016,24,295,2.0,
INV-MODL-SFG-1304,2,Welding 1,WC-004,13,350,3.0,1.0
INV-MODL-SFG-1304,3,Assembly 2,WC-014,16,166,4.0,2.0
INV-MODL-SFG-1304,4,Welding 2,WC-004,30,285,,3.0
INV-MODL-SFG-1305,1,Assembly 1,WC-015,16,245,2.0,
INV-MODL-SFG-1305,2,Welding 1,WC-004,10,310,3.0,1.0
INV-MODL-SFG-1305,3,Machining 1,WC-012,29,83,,2.0
INV-MODL-SFG-1306,1,Assembly 1,WC-013,12,159,2.0,
INV-MODL-SFG-1306,2,Welding 1,WC-002,18,207,3.0,1.0
INV-MODL-SFG-1306,3,Assembly 2,WC-014,25,147,4.0,2.0
INV-MODL-SFG-1306,4,Welding 2,WC-003,16,180,,3.0
INV-MODL-SFG-1307,1,Assembly 1,WC-014,13,246,2.0,
INV-MODL-SFG-1307,2,Welding 1,WC-003,28,321,3.0,1.0
INV-MODL-SFG-1307,3,Machining 1,WC-008,69,98,,2.0
INV-MODL-SFG-1308,1,Assembly 1,WC-016,20,141,2.0,
INV-MODL-SFG-1308,2,Welding 1,WC-004,27,233,3.0,1.0
INV-MODL-SFG-1308,3,Assembly 2,WC-013,30,240,4.0,2.0
INV-MODL-SFG-1308,4,Welding 2,WC-002,29,253,5.0,3.0
INV-MODL-SFG-1308,5,Machining 1,WC-007,21,81,,4.0
INV-MODL-FG-0293,1,Assembly 1,WC-016,20,315,2.0,
INV-MODL-FG-0293,2,Welding 1,WC-001,26,347,3.0,1.0
INV-MODL-FG-0293,3,Assembly 2,WC-016,15,197,4.0,2.0
INV-MODL-FG-0293,4,Welding 2,WC-004,12,174,5.0,3.0
INV-MODL-FG-0293,5,Assembly 3,WC-015,25,198,6.0,4.0
INV-MODL-FG-0293,6,Welding 3,WC-005,18,131,7.0,5.0
INV-MODL-FG-0293,7,Painting 1,WC-018,26,98,8.0,6.0
INV-MODL-FG-0293,8,Packaging 1,WC-020,0,40,,7.0
INV-MODL-SFG-1309,1,Assembly 1,WC-015,12,176,2.0,
INV-MODL-SFG-1309,2,Welding 1,WC-004,15,308,,1.0
INV-MODL-SFG-1310,1,Assembly 1,WC-016,21,269,2.0,
INV-MODL-SFG-1310,2,Welding 1,WC-004,20,314,3.0,1.0
INV-MODL-SFG-1310,3,Machining 1,WC-009,22,103,,2.0
INV-MODL-SFG-1311,1,Assembly 1,WC-013,21,201,2.0,
INV-MODL-SFG-1311,2,Welding 1,WC-005,10,219,3.0,1.0
INV-MODL-SFG-1311,3,Assembly 2,WC-015,28,239,4.0,2.0
INV-MODL-SFG-1311,4,Welding 2,WC-002,12,285,5.0,3.0
INV-MODL-SFG-1311,5,Machining 1,WC-008,44,80,,4.0
INV-MODL-FG-0294,1,Assembly 1,WC-015,15,350,2.0,
INV-MODL-FG-0294,2,Welding 1,WC-006,20,221,3.0,1.0
INV-MODL-FG-0294,3,Assembly 2,WC-014,27,177,4.0,2.0
INV-MODL-FG-0294,4,Welding 2,WC-005,26,133,5.0,3.0
INV-MODL-FG-0294,5,Assembly 3,WC-013,17,321,6.0,4.0
INV-MODL-FG-0294,6,Welding 3,WC-003,20,295,7.0,5.0
INV-MODL-FG-0294,7,Assembly 4,WC-016,21,259,8.0,6.0
INV-MODL-FG-0294,8,Welding 4,WC-003,29,335,9.0,7.0
INV-MODL-FG-0294,9,Machining 1,WC-010,28,184,10.0,8.0
INV-MODL-FG-0294,10,Painting 1,WC-018,16,159,11.0,9.0
INV-MODL-FG-0294,11,Packaging 1,WC-027,0,40,,10.0
INV-MODL-SFG-1312,1,Assembly 1,WC-015,19,350,2.0,
INV-MODL-SFG-1312,2,Welding 1,WC-002,18,296,3.0,1.0
INV-MODL-SFG-1312,3,Assembly 2,WC-016,30,288,4.0,2.0
INV-MODL-SFG-1312,4,Welding 2,WC-004,16,132,5.0,3.0
INV-MODL-SFG-1312,5,Machining 1,WC-008,53,119,,4.0
INV-MODL-SFG-1313,1,Assembly 1,WC-015,17,318,2.0,
INV-MODL-SFG-1313,2,Welding 1,WC-005,23,125,,1.0
INV-MODL-SFG-1314,1,Assembly 1,WC-013,18,245,2.0,
INV-MODL-SFG-1314,2,Welding 1,WC-006,18,288,3.0,1.0
INV-MODL-SFG-1314,3,Machining 1,WC-008,74,99,,2.0
INV-MODL-FG-0295,1,Assembly 1,WC-016,30,195,2.0,
INV-MODL-FG-0295,2,Welding 1,WC-004,27,137,3.0,1.0
INV-MODL-FG-0295,3,Assembly 2,WC-016,12,231,4.0,2.0
INV-MODL-FG-0295,4,Welding 2,WC-005,17,335,5.0,3.0
INV-MODL-FG-0295,5,Assembly 3,WC-013,11,342,6.0,4.0
INV-MODL-FG-0295,6,Welding 3,WC-002,14,318,7.0,5.0
INV-MODL-FG-0295,7,Machining 1,WC-012,42,230,8.0,6.0
INV-MODL-FG-0295,8,Painting 1,WC-017,21,161,9.0,7.0
INV-MODL-FG-0295,9,Packaging 1,WC-027,0,40,,8.0
INV-MODL-SFG-1315,1,Assembly 1,WC-016,21,344,2.0,
INV-MODL-SFG-1315,2,Welding 1,WC-004,23,287,3.0,1.0
INV-MODL-SFG-1315,3,Assembly 2,WC-014,19,291,4.0,2.0
INV-MODL-SFG-1315,4,Welding 2,WC-004,30,144,,3.0
INV-MODL-SFG-1316,1,Assembly 1,WC-015,21,327,2.0,
INV-MODL-SFG-1316,2,Welding 1,WC-002,24,160,3.0,1.0
INV-MODL-SFG-1316,3,Machining 1,WC-009,48,108,,2.0
INV-MODL-SFG-1317,1,Assembly 1,WC-015,28,296,2.0,
INV-MODL-SFG-1317,2,Welding 1,WC-002,18,347,3.0,1.0
INV-MODL-SFG-1317,3,Assembly 2,WC-016,28,328,4.0,2.0
INV-MODL-SFG-1317,4,Welding 2,WC-006,23,331,5.0,3.0
INV-MODL-SFG-1317,5,Machining 1,WC-012,74,115,,4.0
INV-MODL-SFG-1318,1,Assembly 1,WC-014,21,350,2.0,
INV-MODL-SFG-1318,2,Welding 1,WC-004,29,231,3.0,1.0
INV-MODL-SFG-1318,3,Machining 1,WC-011,53,95,,2.0
INV-MODL-SFG-1319,1,Assembly 1,WC-016,14,185,2.0,
INV-MODL-SFG-1319,2,Welding 1,WC-005,26,341,3.0,1.0
INV-MODL-SFG-1319,3,Assembly 2,WC-016,17,214,4.0,2.0
INV-MODL-SFG-1319,4,Welding 2,WC-001,23,226,5.0,3.0
INV-MODL-SFG-1319,5,Machining 1,WC-012,69,107,,4.0
INV-MODL-FG-0296,1,Assembly 1,WC-013,16,285,2.0,
INV-MODL-FG-0296,2,Welding 1,WC-004,17,150,3.0,1.0
INV-MODL-FG-0296,3,Assembly 2,WC-015,14,175,4.0,2.0
INV-MODL-FG-0296,4,Welding 2,WC-006,16,147,5.0,3.0
INV-MODL-FG-0296,5,Assembly 3,WC-015,18,301,6.0,4.0
INV-MODL-FG-0296,6,Welding 3,WC-006,13,339,7.0,5.0
INV-MODL-FG-0296,7,Assembly 4,WC-014,20,250,8.0,6.0
INV-MODL-FG-0296,8,Welding 4,WC-003,15,165,9.0,7.0
INV-MODL-FG-0296,9,Machining 1,WC-010,48,206,10.0,8.0
INV-MODL-FG-0296,10,Painting 1,WC-019,15,175,11.0,9.0
INV-MODL-FG-0296,11,Packaging 1,WC-030,0,40,,10.0
INV-MODL-SFG-1320,1,Assembly 1,WC-016,12,222,2.0,
INV-MODL-SFG-1320,2,Welding 1,WC-005,30,228,3.0,1.0
INV-MODL-SFG-1320,3,Assembly 2,WC-016,18,281,4.0,2.0
INV-MODL-SFG-1320,4,Welding 2,WC-006,14,260,5.0,3.0
INV-MODL-SFG-1320,5,Machining 1,WC-009,71,103,,4.0
INV-MODL-SFG-1321,1,Assembly 1,WC-013,14,164,2.0,
INV-MODL-SFG-1321,2,Welding 1,WC-001,29,276,3.0,1.0
INV-MODL-SFG-1321,3,Assembly 2,WC-014,13,270,4.0,2.0
INV-MODL-SFG-1321,4,Welding 2,WC-003,20,250,,3.0
INV-MODL-SFG-1322,1,Assembly 1,WC-015,15,349,2.0,
INV-MODL-SFG-1322,2,Welding 1,WC-004,21,254,3.0,1.0
INV-MODL-SFG-1322,3,Assembly 2,WC-016,11,139,4.0,2.0
INV-MODL-SFG-1322,4,Welding 2,WC-003,19,291,5.0,3.0
INV-MODL-SFG-1322,5,Machining 1,WC-007,67,64,,4.0
INV-MODL-SFG-1323,1,Assembly 1,WC-015,17,242,2.0,
INV-MODL-SFG-1323,2,Welding 1,WC-005,16,324,3.0,1.0
INV-MODL-SFG-1323,3,Assembly 2,WC-015,14,271,4.0,2.0
INV-MODL-SFG-1323,4,Welding 2,WC-006,23,245,5.0,3.0
INV-MODL-SFG-1323,5,Machining 1,WC-007,69,62,,4.0
INV-MODL-SFG-1324,1,Assembly 1,WC-015,22,213,2.0,
INV-MODL-SFG-1324,2,Welding 1,WC-003,22,147,3.0,1.0
INV-MODL-SFG-1324,3,Machining 1,WC-012,53,79,,2.0
INV-MODL-SFG-1325,1,Assembly 1,WC-015,13,129,2.0,
INV-MODL-SFG-1325,2,Welding 1,WC-005,14,269,,1.0
INV-MODL-FG-0297,1,Assembly 1,WC-014,23,308,2.0,
INV-MODL-FG-0297,2,Welding 1,WC-006,23,135,3.0,1.0
INV-MODL-FG-0297,3,Assembly 2,WC-016,18,199,4.0,2.0
INV-MODL-FG-0297,4,Welding 2,WC-006,10,162,5.0,3.0
INV-MODL-FG-0297,5,Assembly 3,WC-016,12,197,6.0,4.0
INV-MODL-FG-0297,6,Welding 3,WC-003,25,152,7.0,5.0
INV-MODL-FG-0297,7,Assembly 4,WC-016,26,323,8.0,6.0
INV-MODL-FG-0297,8,Welding 4,WC-003,11,191,9.0,7.0
INV-MODL-FG-0297,9,Machining 1,WC-007,36,209,10.0,8.0
INV-MODL-FG-0297,10,Painting 1,WC-019,22,138,11.0,9.0
INV-MODL-FG-0297,11,Packaging 1,WC-025,0,40,,10.0
INV-MODL-SFG-1326,1,Assembly 1,WC-013,24,311,2.0,
INV-MODL-SFG-1326,2,Welding 1,WC-005,28,219,3.0,1.0
INV-MODL-SFG-1326,3,Machining 1,WC-007,57,75,,2.0
INV-MODL-SFG-1327,1,Assembly 1,WC-016,22,316,2.0,
INV-MODL-SFG-1327,2,Welding 1,WC-003,17,165,3.0,1.0
INV-MODL-SFG-1327,3,Assembly 2,WC-013,11,191,4.0,2.0
INV-MODL-SFG-1327,4,Welding 2,WC-003,30,153,,3.0
INV-MODL-SFG-1328,1,Assembly 1,WC-013,25,270,2.0,
INV-MODL-SFG-1328,2,Welding 1,WC-005,21,211,3.0,1.0
INV-MODL-SFG-1328,3,Machining 1,WC-009,35,88,,2.0
INV-MODL-SFG-1329,1,Assembly 1,WC-015,27,321,2.0,
INV-MODL-SFG-1329,2,Welding 1,WC-003,23,264,,1.0
INV-MODL-SFG-1330,1,Assembly 1,WC-015,22,356,2.0,
INV-MODL-SFG-1330,2,Welding 1,WC-003,19,349,,1.0
INV-MODL-FG-0298,1,Assembly 1,WC-016,15,282,2.0,
INV-MODL-FG-0298,2,Welding 1,WC-001,25,129,3.0,1.0
INV-MODL-FG-0298,3,Assembly 2,WC-013,13,122,4.0,2.0
INV-MODL-FG-0298,4,Welding 2,WC-005,29,344,5.0,3.0
INV-MODL-FG-0298,5,Painting 1,WC-019,24,103,6.0,4.0
INV-MODL-FG-0298,6,Packaging 1,WC-026,0,40,,5.0
INV-MODL-SFG-1331,1,Assembly 1,WC-016,13,293,2.0,
INV-MODL-SFG-1331,2,Welding 1,WC-002,20,291,,1.0
INV-MODL-SFG-1332,1,Assembly 1,WC-015,29,172,2.0,
INV-MODL-SFG-1332,2,Welding 1,WC-004,26,351,3.0,1.0
INV-MODL-SFG-1332,3,Assembly 2,WC-013,24,194,4.0,2.0
INV-MODL-SFG-1332,4,Welding 2,WC-005,21,160,5.0,3.0
INV-MODL-SFG-1332,5,Machining 1,WC-011,59,104,,4.0
INV-MODL-SFG-1333,1,Assembly 1,WC-015,23,139,2.0,
INV-MODL-SFG-1333,2,Welding 1,WC-002,12,199,3.0,1.0
INV-MODL-SFG-1333,3,Assembly 2,WC-015,25,254,4.0,2.0
INV-MODL-SFG-1333,4,Welding 2,WC-004,15,142,,3.0
INV-MODL-SFG-1334,1,Assembly 1,WC-015,18,326,2.0,
INV-MODL-SFG-1334,2,Welding 1,WC-006,30,207,3.0,1.0
INV-MODL-SFG-1334,3,Assembly 2,WC-014,30,249,4.0,2.0
INV-MODL-SFG-1334,4,Welding 2,WC-006,26,248,5.0,3.0
INV-MODL-SFG-1334,5,Machining 1,WC-012,21,95,,4.0
INV-MODL-SFG-1335,1,Assembly 1,WC-014,28,125,2.0,
INV-MODL-SFG-1335,2,Welding 1,WC-003,28,247,,1.0
INV-MODL-FG-0299,1,Assembly 1,WC-013,20,178,2.0,
INV-MODL-FG-0299,2,Welding 1,WC-004,25,293,3.0,1.0
INV-MODL-FG-0299,3,Assembly 2,WC-014,18,141,4.0,2.0
INV-MODL-FG-0299,4,Welding 2,WC-004,18,173,5.0,3.0
INV-MODL-FG-0299,5,Painting 1,WC-018,30,67,6.0,4.0
INV-MODL-FG-0299,6,Packaging 1,WC-023,0,40,,5.0
INV-MODL-SFG-1336,1,Assembly 1,WC-013,11,122,2.0,
INV-MODL-SFG-1336,2,Welding 1,WC-002,22,151,3.0,1.0
INV-MODL-SFG-1336,3,Assembly 2,WC-013,20,195,4.0,2.0
INV-MODL-SFG-1336,4,Welding 2,WC-001,25,221,5.0,3.0
INV-MODL-SFG-1336,5,Machining 1,WC-010,62,90,,4.0
INV-MODL-SFG-1337,1,Assembly 1,WC-013,13,219,2.0,
INV-MODL-SFG-1337,2,Welding 1,WC-003,27,347,3.0,1.0
INV-MODL-SFG-1337,3,Assembly 2,WC-013,27,216,4.0,2.0
INV-MODL-SFG-1337,4,Welding 2,WC-004,12,341,5.0,3.0
INV-MODL-SFG-1337,5,Machining 1,WC-007,47,109,,4.0
INV-MODL-SFG-1338,1,Assembly 1,WC-014,22,324,2.0,
INV-MODL-SFG-1338,2,Welding 1,WC-001,12,187,3.0,1.0
INV-MODL-SFG-1338,3,Machining 1,WC-007,61,113,,2.0
INV-MODL-SFG-1339,1,Assembly 1,WC-013,16,212,2.0,
INV-MODL-SFG-1339,2,Welding 1,WC-005,14,271,3.0,1.0
INV-MODL-SFG-1339,3,Assembly 2,WC-013,28,320,4.0,2.0
INV-MODL-SFG-1339,4,Welding 2,WC-001,15,186,,3.0
INV-MODL-SFG-1340,1,Assembly 1,WC-015,10,268,2.0,
INV-MODL-SFG-1340,2,Welding 1,WC-001,26,205,3.0,1.0
INV-MODL-SFG-1340,3,Machining 1,WC-007,46,92,,2.0
INV-MODL-FG-0300,1,Assembly 1,WC-015,24,221,2.0,
INV-MODL-FG-0300,2,Welding 1,WC-002,22,250,3.0,1.0
INV-MODL-FG-0300,3,Assembly 2,WC-014,21,190,4.0,2.0
INV-MODL-FG-0300,4,Welding 2,WC-002,24,335,5.0,3.0
INV-MODL-FG-0300,5,Painting 1,WC-019,28,103,6.0,4.0
INV-MODL-FG-0300,6,Packaging 1,WC-027,0,40,,5.0
INV-MODL-SFG-1341,1,Assembly 1,WC-015,22,251,2.0,
INV-MODL-SFG-1341,2,Welding 1,WC-005,17,184,3.0,1.0
INV-MODL-SFG-1341,3,Assembly 2,WC-014,17,245,4.0,2.0
INV-MODL-SFG-1341,4,Welding 2,WC-006,21,341,,3.0
INV-MODL-SFG-1342,1,Assembly 1,WC-015,14,319,2.0,
INV-MODL-SFG-1342,2,Welding 1,WC-005,16,190,3.0,1.0
INV-MODL-SFG-1342,3,Machining 1,WC-007,66,112,,2.0
INV-MODL-SFG-1343,1,Assembly 1,WC-016,12,277,2.0,
INV-MODL-SFG-1343,2,Welding 1,WC-005,14,235,3.0,1.0
INV-MODL-SFG-1343,3,Assembly 2,WC-015,21,321,4.0,2.0
INV-MODL-SFG-1343,4,Welding 2,WC-001,20,265,,3.0
INV-MODL-SFG-1344,1,Assembly 1,WC-013,26,160,2.0,
INV-MODL-SFG-1344,2,Welding 1,WC-005,28,191,3.0,1.0
INV-MODL-SFG-1344,3,Assembly 2,WC-013,29,340,4.0,2.0
INV-MODL-SFG-1344,4,Welding 2,WC-001,15,235,,3.0
INV-MODL-SFG-1345,1,Assembly 1,WC-014,27,357,2.0,
INV-MODL-SFG-1345,2,Welding 1,WC-002,13,193,3.0,1.0
INV-MODL-SFG-1345,3,Assembly 2,WC-013,30,310,4.0,2.0
INV-MODL-SFG-1345,4,Welding 2,WC-006,15,180,5.0,3.0
INV-MODL-SFG-1345,5,Machining 1,WC-011,53,82,,4.0
INV-MODL-FG-0301,1,Assembly 1,WC-016,13,239,2.0,
INV-MODL-FG-0301,2,Welding 1,WC-004,12,318,3.0,1.0
INV-MODL-FG-0301,3,Assembly 2,WC-016,20,177,4.0,2.0
INV-MODL-FG-0301,4,Welding 2,WC-003,16,253,5.0,3.0
INV-MODL-FG-0301,5,Assembly 3,WC-013,16,335,6.0,4.0
INV-MODL-FG-0301,6,Welding 3,WC-003,10,168,7.0,5.0
INV-MODL-FG-0301,7,Machining 1,WC-008,47,210,8.0,6.0
INV-MODL-FG-0301,8,Painting 1,WC-017,25,166,9.0,7.0
INV-MODL-FG-0301,9,Packaging 1,WC-031,0,40,,8.0
INV-MODL-SFG-1346,1,Assembly 1,WC-013,30,217,2.0,
INV-MODL-SFG-1346,2,Welding 1,WC-001,17,128,3.0,1.0
INV-MODL-SFG-1346,3,Assembly 2,WC-016,26,125,4.0,2.0
INV-MODL-SFG-1346,4,Welding 2,WC-002,16,146,5.0,3.0
INV-MODL-SFG-1346,5,Machining 1,WC-010,71,90,,4.0
INV-MODL-SFG-1347,1,Assembly 1,WC-013,14,244,2.0,
INV-MODL-SFG-1347,2,Welding 1,WC-006,28,276,3.0,1.0
INV-MODL-SFG-1347,3,Assembly 2,WC-014,20,154,4.0,2.0
INV-MODL-SFG-1347,4,Welding 2,WC-003,12,158,5.0,3.0
INV-MODL-SFG-1347,5,Machining 1,WC-007,54,102,,4.0
INV-MODL-SFG-1348,1,Assembly 1,WC-013,19,277,2.0,
INV-MODL-SFG-1348,2,Welding 1,WC-004,28,184,3.0,1.0
INV-MODL-SFG-1348,3,Assembly 2,WC-015,18,230,4.0,2.0
INV-MODL-SFG-1348,4,Welding 2,WC-004,24,249,,3.0
INV-MODL-SFG-1349,1,Assembly 1,WC-016,21,198,2.0,
INV-MODL-SFG-1349,2,Welding 1,WC-001,16,297,3.0,1.0
INV-MODL-SFG-1349,3,Assembly 2,WC-013,29,257,4.0,2.0
INV-MODL-SFG-1349,4,Welding 2,WC-004,25,174,5.0,3.0
INV-MODL-SFG-1349,5,Machining 1,WC-008,66,119,,4.0
INV-MODL-SFG-1350,1,Assembly 1,WC-014,27,263,2.0,
INV-MODL-SFG-1350,2,Welding 1,WC-004,15,125,3.0,1.0
INV-MODL-SFG-1350,3,Machining 1,WC-010,48,67,,2.0
INV-MODL-FG-0302,1,Assembly 1,WC-016,22,189,2.0,
INV-MODL-FG-0302,2,Welding 1,WC-003,27,307,3.0,1.0
INV-MODL-FG-0302,3,Assembly 2,WC-014,11,264,4.0,2.0
INV-MODL-FG-0302,4,Welding 2,WC-001,24,130,5.0,3.0
INV-MODL-FG-0302,5,Assembly 3,WC-013,28,276,6.0,4.0
INV-MODL-FG-0302,6,Welding 3,WC-002,29,357,7.0,5.0
INV-MODL-FG-0302,7,Assembly 4,WC-014,15,174,8.0,6.0
INV-MODL-FG-0302,8,Welding 4,WC-006,16,231,9.0,7.0
INV-MODL-FG-0302,9,Painting 1,WC-017,20,190,10.0,8.0
INV-MODL-FG-0302,10,Packaging 1,WC-024,0,40,,9.0
INV-MODL-SFG-1351,1,Assembly 1,WC-013,30,318,2.0,
INV-MODL-SFG-1351,2,Welding 1,WC-001,17,248,3.0,1.0
INV-MODL-SFG-1351,3,Machining 1,WC-011,74,105,,2.0
INV-MODL-SFG-1352,1,Assembly 1,WC-014,16,349,2.0,
INV-MODL-SFG-1352,2,Welding 1,WC-005,15,247,3.0,1.0
INV-MODL-SFG-1352,3,Assembly 2,WC-013,19,189,4.0,2.0
INV-MODL-SFG-1352,4,Welding 2,WC-004,30,297,,3.0
INV-MODL-SFG-1353,1,Assembly 1,WC-016,19,354,2.0,
INV-MODL-SFG-1353,2,Welding 1,WC-003,27,322,,1.0
INV-MODL-SFG-1354,1,Assembly 1,WC-014,22,306,2.0,
INV-MODL-SFG-1354,2,Welding 1,WC-004,15,231,3.0,1.0
INV-MODL-SFG-1354,3,Assembly 2,WC-015,18,134,4.0,2.0
INV-MODL-SFG-1354,4,Welding 2,WC-003,30,252,5.0,3.0
INV-MODL-SFG-1354,5,Machining 1,WC-011,30,63,,4.0
INV-MODL-FG-0303,1,Assembly 1,WC-015,12,189,2.0,
INV-MODL-FG-0303,2,Welding 1,WC-006,27,305,3.0,1.0
INV-MODL-FG-0303,3,Assembly 2,WC-014,28,358,4.0,2.0
INV-MODL-FG-0303,4,Welding 2,WC-003,17,223,5.0,3.0
INV-MODL-FG-0303,5,Assembly 3,WC-015,23,179,6.0,4.0
INV-MODL-FG-0303,6,Welding 3,WC-001,24,197,7.0,5.0
INV-MODL-FG-0303,7,Machining 1,WC-007,28,154,8.0,6.0
INV-MODL-FG-0303,8,Painting 1,WC-017,18,148,9.0,7.0
INV-MODL-FG-0303,9,Packaging 1,WC-029,0,40,,8.0
INV-MODL-SFG-1355,1,Assembly 1,WC-014,21,165,2.0,
INV-MODL-SFG-1355,2,Welding 1,WC-001,27,221,3.0,1.0
INV-MODL-SFG-1355,3,Machining 1,WC-007,72,68,,2.0
INV-MODL-SFG-1356,1,Assembly 1,WC-016,21,179,2.0,
INV-MODL-SFG-1356,2,Welding 1,WC-005,30,292,,1.0
INV-MODL-SFG-1357,1,Assembly 1,WC-015,26,183,2.0,
INV-MODL-SFG-1357,2,Welding 1,WC-001,11,190,3.0,1.0
INV-MODL-SFG-1357,3,Assembly 2,WC-013,27,123,4.0,2.0
INV-MODL-SFG-1357,4,Welding 2,WC-002,10,190,,3.0
INV-MODL-SFG-1358,1,Assembly 1,WC-015,11,258,2.0,
INV-MODL-SFG-1358,2,Welding 1,WC-002,22,277,,1.0
INV-MODL-FG-0304,1,Assembly 1,WC-014,16,143,2.0,
INV-MODL-FG-0304,2,Welding 1,WC-002,10,301,3.0,1.0
INV-MODL-FG-0304,3,Assembly 2,WC-015,25,270,4.0,2.0
INV-MODL-FG-0304,4,Welding 2,WC-003,14,350,5.0,3.0
INV-MODL-FG-0304,5,Assembly 3,WC-015,13,240,6.0,4.0
INV-MODL-FG-0304,6,Welding 3,WC-001,27,190,7.0,5.0
INV-MODL-FG-0304,7,Machining 1,WC-007,47,200,8.0,6.0
INV-MODL-FG-0304,8,Painting 1,WC-017,24,168,9.0,7.0
INV-MODL-FG-0304,9,Packaging 1,WC-032,0,40,,8.0
INV-MODL-SFG-1359,1,Assembly 1,WC-013,14,270,2.0,
INV-MODL-SFG-1359,2,Welding 1,WC-001,28,329,3.0,1.0
INV-MODL-SFG-1359,3,Machining 1,WC-010,39,102,,2.0
INV-MODL-SFG-1360,1,Assembly 1,WC-016,26,254,2.0,
INV-MODL-SFG-1360,2,Welding 1,WC-002,15,247,3.0,1.0
INV-MODL-SFG-1360,3,Assembly 2,WC-013,23,170,4.0,2.0
INV-MODL-SFG-1360,4,Welding 2,WC-001,17,142,5.0,3.0
INV-MODL-SFG-1360,5,Machining 1,WC-010,24,79,,4.0
INV-MODL-SFG-1361,1,Assembly 1,WC-016,21,317,2.0,
INV-MODL-SFG-1361,2,Welding 1,WC-002,11,340,3.0,1.0
INV-MODL-SFG-1361,3,Assembly 2,WC-016,13,147,4.0,2.0
INV-MODL-SFG-1361,4,Welding 2,WC-001,21,159,,3.0
INV-MODL-SFG-1362,1,Assembly 1,WC-013,11,251,2.0,
INV-MODL-SFG-1362,2,Welding 1,WC-006,26,311,,1.0
INV-MODL-SFG-1363,1,Assembly 1,WC-014,24,270,2.0,
INV-MODL-SFG-1363,2,Welding 1,WC-006,15,280,3.0,1.0
INV-MODL-SFG-1363,3,Assembly 2,WC-013,12,343,4.0,2.0
INV-MODL-SFG-1363,4,Welding 2,WC-004,14,261,,3.0
INV-MODL-FG-0305,1,Assembly 1,WC-014,29,286,2.0,
INV-MODL-FG-0305,2,Welding 1,WC-003,28,124,3.0,1.0
INV-MODL-FG-0305,3,Assembly 2,WC-014,11,223,4.0,2.0
INV-MODL-FG-0305,4,Welding 2,WC-003,12,227,5.0,3.0
INV-MODL-FG-0305,5,Assembly 3,WC-016,19,251,6.0,4.0
INV-MODL-FG-0305,6,Welding 3,WC-001,16,128,7.0,5.0
INV-MODL-FG-0305,7,Painting 1,WC-017,29,108,8.0,6.0
INV-MODL-FG-0305,8,Packaging 1,WC-032,0,40,,7.0
INV-MODL-SFG-1364,1,Assembly 1,WC-013,15,141,2.0,
INV-MODL-SFG-1364,2,Welding 1,WC-001,30,207,,1.0
INV-MODL-SFG-1365,1,Assembly 1,WC-014,26,294,2.0,
INV-MODL-SFG-1365,2,Welding 1,WC-003,28,243,,1.0
INV-MODL-SFG-1366,1,Assembly 1,WC-013,19,184,2.0,
INV-MODL-SFG-1366,2,Welding 1,WC-004,27,150,3.0,1.0
INV-MODL-SFG-1366,3,Assembly 2,WC-015,24,172,4.0,2.0
INV-MODL-SFG-1366,4,Welding 2,WC-003,28,177,5.0,3.0
INV-MODL-SFG-1366,5,Machining 1,WC-008,36,93,,4.0
INV-MODL-SFG-1367,1,Assembly 1,WC-016,25,221,2.0,
INV-MODL-SFG-1367,2,Welding 1,WC-004,30,267,3.0,1.0
INV-MODL-SFG-1367,3,Machining 1,WC-008,60,104,,2.0
INV-MODL-SFG-1368,1,Assembly 1,WC-016,16,323,2.0,
INV-MODL-SFG-1368,2,Welding 1,WC-001,27,312,,1.0
INV-MODL-FG-0306,1,Assembly 1,WC-015,26,199,2.0,
INV-MODL-FG-0306,2,Welding 1,WC-001,22,237,3.0,1.0
INV-MODL-FG-0306,3,Assembly 2,WC-014,22,324,4.0,2.0
